nom_categoria;nom_sub_categoria;des_grupo_dados;cod_orgao_responsavel;nom_orgao_responsavel;nom_conjunto_dados;des_conjunto_dados;txt_url;des_frequencia_atualizacao;dth_ultima_atualizacao;nom_dicionario_dados;des_dicionario_dados;des_tipo_campo;num_ordem
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Autuacao/InformesLegislativos/InformeLegislativo/TextosAssociados/TextoAssociado/TipoDocumento;Indica o tipo de conteúdo do documento (ex.: EMENDA, PARECER) ou então o seu formato (ex.: PDF).;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Autuacao/InformesLegislativos/InformeLegislativo/TextosAssociados/TextoAssociado/UrlTexto;URL para a íntegra do texto.;Alfanumérico;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Autuacao/InformesLegislativos/InformeLegislativo/TextosAssociados/TextoAssociado/AutoriaTexto;Autoria do texto.;Alfabético;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Autuacao/InformesLegislativos/InformeLegislativo/TextosAssociados/TextoAssociado/FormatoTexto;Indica o formato do texto. Ex.: application/pdf.;Alfabético;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Autuacao/InformesLegislativos/InformeLegislativo/TextosAssociados/TextoAssociado/DataTexto;Data do texto.;Data;8
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/Movimentacoes/Movimentacao/IdMovimentacao;Número que identifica uma movimentação entre unidades nos sistemas legislativos do Senado.;Numérico;20
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/Movimentacoes/Movimentacao/Origem/DataEnvio;Data de envio da matéria.;Data;21
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Despachos/Despacho/IndicadorDespachoCancelado;Informa se o despacho foi cancelado.;Alfabético;25
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Despachos/Despacho/Providencias/Providencia/DescricaoTipoProcedimento;Descrição do tipo de procedimento ou ação contido no despacho. Ex.: Análise, desapensamento, desarquivamento.;Alfabético;28
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Despachos/Despacho/Providencias/Providencia/NumOrdemProvidencia;Informa qual o número de ordem desta providência na lista de providências. Ex.: 1, 2.;Numérico;29
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Despachos/Despacho/Providencias/Providencia/Destinatarios/Destinatario/NumeroOrdem;Informa qual o número de ordem deste destinatário na lista de destinatários. Ex.: 1, 2.;Numérico;32
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Despachos/Despacho/Providencias/Providencia/Destinatarios/Destinatario/Colegiado/SiglaCompleta;Sigla do colegiado acrescida da sigla da casa. Ex.: SF-CCJ.;Alfabético;34
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Despachos/Despacho/EncontroLegislativo/DescricaoTipoEncontro;Descrição do tipo de encontro. Ex.: Sessão Deliberativa Ordinária.;Alfabético;40
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/OrdensDoDia/OrdemDoDia/DescricaoTipoApreciacao;Descrição do tipo de apreciação da matéria. Ex.: Votação em primeiro turno.;Alfabético;43
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/OrdensDoDia/OrdemDoDia/SessaoPlenaria/CodigoSessaoLegislativa;Número que identifica uma sessão legislativa nos sistemas legislativos do Senado.;Numérico;48
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/AtualizacoesRecentes/Atualizacao/InformacaoAtualizada;Especifica qual informação da matéria foi atualizada. Ex.: relatoria, texto, publicação oficial.;Alfabético;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/AtualizacoesRecentes/Atualizacao/DataUltimaAtualizacao;Data em que a matéria foi atualizada pela última vez, por exemplo se nela foi anexado um novo texto, se foi feito o registro de uma nova ação legislativa, de um novo prazo ou de um novo relator.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/SituacaoAtual/Autuacoes/Autuacao/Local/SiglaLocal;Sigla do local. Ex.: CCJ, SACCJ, SEXPE.;Alfabético;65
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/SituacaoAtual/Autuacoes/Autuacao/Local/NomeLocal;Nome do local. Ex.: Comissão de Constituição, Justiça e Cidadania, Secretaria de Apoio à Comissão de Constituição, Justiça e Cidadania, Secretaria de Expediente.;Alfabético;66
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Detalhamento de matéria por sigla, número, ano (e código da comissão para requerimento de comissão);Retorna informações detalhadas da matéria informada nos parâmetros "sigla", "número" e "ano". A partir de 2019, os requerimentos de comissões passam a ser numerados como os requerimentos das comissões temporárias, seguindo, portanto, o padrão: REQ 99/2019 - SIGLA_COMISSÃO. Dessa forma, para se buscar um requerimento de determinada comissão, deve-se informar sigla = "REQ", numero = &lt;número do requerimento na comissão&gt;, ano = &lt;ano do requerimento&gt; e comissao = &lt;código da comissão&gt;;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_materiaXml_GET;Diário;22/04/2021;Materia/OutrasInformacoes/Servico/UrlServico;URL o serviço com outras informações associadas a matéria.;Alfanumérico;76
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/NumeroAutuacao;Informa o número de autuação da matéria. A matéria terá mais de uma autuação quando tramitar simultaneamente pelas comissões. Ex.: 1, 2.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/SituacoesAtuais/SituacaoAtual/DataSituacao;Informa a data de registro da situação.;Data;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/SituacoesAtuais/SituacaoAtual/CodigoSituacao;Número que identifica uma situação nos sistemas legislativos do Senado.;Numérico;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/SituacoesAtuais/SituacaoAtual/DescricaoSituacao;Descrição da situação. Ex.: REMETIDA À CÂMARA DOS DEPUTADOS.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/SituacoesAtuais/SituacaoAtual/SiglaSituacao;Informa a sigla da situação. Ex.: RMCD.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/InformesLegislativos/InformeLegislativo/Colegiado/CodigoColegiado;Número que identifica um colegiado nos sistemas legislativos do Senado.;Numérico;15
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/Movimentacoes/Movimentacao/Destino/DataRecebimento;Data de recebimento da matéria.;Data;22
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/DescricaoSubtipoMateria;Nome por extenso do tipo de matéria. Ex.: projeto de lei, projeto de lei complementar, proposta de emenda à constituição e requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/AnoMateria;Ano em que a matéria foi apresentada (a partir de 2019, nas matérias bicamerais é o ano em que a matéria foi apresentada na casa iniciadora) e que a identifica. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Numérico;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/DescricaoObjetivoProcesso;Indica em qual fase a matéria com tramitação bicameral se encontra. Exemplos: iniciadora, revisora.;Alfabético;8
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/DescricaoIdentificacaoMateria;A identificação da matéria, que contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfabético;9
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Tramitações de matéria;Obtém a movimentação da matéria, incluindo tramitação, prazos, despachos, situação;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_movimentacaoMateriaXml_GET;Diário;19/05/2021;Materia/Autuacoes/Autuacao/InformesLegislativos/InformeLegislativo/Colegiado/SiglaColegiado;Sigla do colegiado. Ex.: PLEN, CCJ.;Alfabético;16
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Atualizações de matéria;Obtém as últimas atualizações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_atualizacoesMateriaXml_GET;Diário;20/04/2021;Materia/IdentificacaoMateria/IndicadorTramitando;Indica se a matéria está ou não em tramitação no Senado. Ex.: S para sim e N para não.;Alfabético;10
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/CodigoMateria;Número que identifica a matéria nos sistemas legislativos do Senado.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaCasaIdentificacaoMateria;Sigla da casa legislativa em que a matéria tramita. Ex.: SF para Senado Federal e CN para Congresso Nacional.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/NomeCasaIdentificacaoMateria;Nome da casa legislativa em que a matéria tramita. Ex.: Senado Federal e Congresso Nacional.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/SiglaSubtipoMateria;Sigla do tipo de matéria. Ex.: PL para projeto de lei, PLP para projeto de lei complementar, PEC para proposta de emenda à constituição e RQS para requerimento.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoSubtipoMateria;Nome por extenso do tipo de matéria. Ex.: projeto de lei, projeto de lei complementar, proposta de emenda à constituição e requerimento.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/NumeroMateria;Número que identifica a matéria. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfanumérico;6
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/AnoMateria;Ano em que a matéria foi apresentada (a partir de 2019, nas matérias bicamerais é o ano em que a matéria foi apresentada na casa iniciadora) e que a identifica. A identificação da matéria contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Numérico;7
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoObjetivoProcesso;Indica em qual fase a matéria com tramitação bicameral se encontra. Exemplos: iniciadora, revisora.;Alfabético;8
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/DescricaoIdentificacaoMateria;A identificação da matéria, que contém 3 partes, o tipo, o número e o ano da matéria. Ex.: PL nº 100, de 2019, PLP 4/2020, PEC 2/2020.;Alfabético;9
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/IdentificacaoMateria/IndicadorTramitando;Indica se a matéria está ou não em tramitação no Senado. Ex.: S para sim e N para não.;Alfabético;10
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/CodigoParlamentar;Número que identifica um parlamentar nos sistemas legislativos do Senado.;Numérico;1
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;Informa o nome completo do parlamentar.;Alfabético;2
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/FormaTratamento;Informa a forma de tratamento. Ex.: deputado, senador.;Alfabético;3
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;Informa a sigla do partido do parlamentar.;Alfabético;4
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/UfParlamentar;Informa a unidade federativa de origem do parlamentar.;Alfabético;5
Legislativo;Projetos e Matérias;Informações detalhadas de projetos e matérias;490;SECRETARIA GERAL DA MESA;Votações de matéria;Obtém as votações de uma matéria;https://legis.senado.leg.br/dadosabertos/docs/resource_MateriaService.html#resource_MateriaService_votacaoMateriaXml_GET;Diário;19/05/2021;Materia/Votacoes/Votacao/Votos/VotoParlamentar/IdentificacaoParlamentar/NomeParlamentar;Informa o nome parlamentar, nome adotado pelo parlamentar ao tomar posse do seu mandato.;Alfabético;6
